trId,trTid,trSid,trType,trTone,trText,trFlag
4275,1151,102755,1,8,"In you the image was preserved with exactness, O Father Cyril and Mother Maria, |for taking up your crosses, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Cyril and Mother Maria your spirits rejoice with the Angels.",0
4276,461,102814,1,4,"Your holy martyrs, O Lord,|through their sufferings have received an incorruptible crown from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4277,447,102828,1,4,"Thy martyr Domnίnus, O Lord,| through his suffering received an incorruptible crown from Thee, our God; |for, possessed of Thy strength, |he laid low the tyrants and shattered the powerless boldness of the demons. |By his supplications, save our souls.",0
4278,26,102829,1,4,"O God of our Fathers,|always act with kindness towards us;|take not Your mercy from us,|but guide our lives in peace|through the prayers of Saints Michael and his companions.",0
4279,972,102829,2,2,"As venerable and proven ascetics, as honorable and renowned martyrs, |and as models of the desert life, O most exalted Michael and his companions,| we sing hymns of praise to you, |for you have trampled upon serpents. ",0
4280,447,102861,1,3,"Your holy martyr Peter, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4281,461,102862,1,4,"Your holy martyrs, O Lord,|through their sufferings have received an incorruptible crown from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4282,553,103891,1,4,"By sharing in the ways of the Apostles,|you became a successor to their throne.|Through the practice of virtue, you found the way to divine contemplation, O inspired one of God;|by teaching the word of truth without error, you defended the Faith,|even to the shedding of your blood.|Hieromartyr Evdemoz, entreat Christ God to save our souls.",0
4283,1,108065,2,2,"<em>(Podoben: &ldquo;Having received the grace...&ldquo;)</em><br>
Because of your love of God you forsook a bed for rest, O Mother Elena,| you illumined your soul
with fasting, thoroughly vanquishing your enemies;| but by your intercessions destroy the evil designs of our adversaries. ",0
4284,447,102881,1,3,"Your holy martyr Memelchtha, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4285,316,102895,1,4,"Your lamb Pelagia calls out to You, O Jesus, in a loud voice: | &ldquo;I love You, my Bridegroom, and in seeking You I endure suffering. | In Baptism I was crucified so that I might reign in You, | and I died so that I might live with You. | Accept me as a pure sacrifice, | for I have offered myself in love.&rdquo; | Through her prayers, save our souls, since You are merciful.",0
4286,68,102896,1,1,"By sharing in the ways of the Apostles,| you became a successor to their throne.|Through the practice of virtue,|you found the way to divine contemplation, O inspired one of God;|by teaching the word of truth without error,|you defended the Faith, even to the shedding of your blood.|Hieromartyr Polychronius entreat Christ God to save our souls.",0
4287,297,102897,1,4,"O God of our Fathers,|always act with kindness towards us;|take not Your mercy from us,|but guide our lives in peace|through the prayers of your holy fathers.",0
4288,447,102931,1,3,"Your holy martyr Theotecnus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4289,316,102946,1,4,"Your lamb Domnina calls out to You, O Jesus, in a loud voice: | &ldquo;I love You, my Bridegroom, and in seeking You I endure suffering. | In Baptism I was crucified so that I might reign in You, | and I died so that I might live with You. | Accept me as a pure sacrifice, | for I have offered myself in love.&rdquo; | Through her prayers, save our souls, since You are merciful.",0
4290,447,102947,1,3,"Your holy martyr Edwin, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4291,447,102958,1,3,"Your holy martyr Florentius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4292,553,102959,1,4,"By sharing in the ways of the Apostles,|you became a successor to their throne.|Through the practice of virtue, you found the way to divine contemplation, O inspired one of God;|by teaching the word of truth without error, you defended the Faith,|even to the shedding of your blood.|Hieromartyr Benjamin, entreat Christ God to save our souls.",0
4293,363,205434,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Anthony,|entreat Christ our God|that our souls may be saved.",0
4294,1151,205434,1,8,"In you the image was preserved with exactness, O Father, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Jacob your spirit rejoices with the Angels.",0
4295,14,205434,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Having divinely armed yourself with the purity of your soul, |and firmly grasping unceasing prayer as a spear, you pierced the armies of demons. |Therefore, we beseech you, O our Father Jacob, |always intercede for us who honor you.

",0
4296,447,103895,1,3,"Your holy martyr Longinus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4297,1151,108928,2,2,"<em>(Podoben: &ldquo;Having received the grace...&ldquo;)</em><br>
Because of your love of God you forsook a bed for rest, O Mother Eupraxia,| you illumined your soul with fasting, thoroughly vanquishing your enemies;| but by your intercessions destroy the evil designs of our adversaries. ",0
4298,363,103896,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Joseph,|entreat Christ our God|that our souls may be saved.",0
4299,447,205492,1,3,"Your holy martyr Kozman, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4300,447,206389,1,3,"Your holy martyr Susanna, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4301,12,102994,1,8,"In you the image was preserved with exactness, O Father, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Marinus your spirit rejoices with the Angels.",0
4302,972,102994,2,2,"As a venerable and proven ascetic, as an honorable and renowned martyr, |and as a model of the desert life, O most exalted Marinus,| we sing hymns of praise to you, |for you have trampled upon serpents. ",0
4303,363,108067,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Peter,|entreat Christ our God|that our souls may be saved.",0
4304,363,103514,1,2,"O divinely-chosen Hierarch of Christ, Ioasaph, |from childhood you were an extraordinary man of prayer. |By your pious life, you appeared as a rule of faith and an example of mercy; |and to those who come to you with faith, you gush forth abundant healing. |Pray to Christ God that He may confirm our land in Orthodoxy, peace and piety, and save our souls.",0
4305,363,103514,2,8,"Who can tell of the various struggles of your life?| Who can count the various mercies of God which you manifested? |Knowing well your boldness before the Most Pure Theotokos and the all-generous God, we call upon you with compunctionate hearts:| ""Do not deprive us of your help and intercession, O Hierarch of Christ and wonderworker Ioasaph.""",0
4306,363,102491,1,3,"O Hierarch, beloved by God, you were a rule of faith and an example of mercy for the people, |through vigil, fasting and prayer, you shone forth as a radiant lamp and were glorified by God.| Resting with your incorrupt body, and standing before the Throne of God, |you gush forth most glorious miracles. |Pray to Christ God that He may confirm our land in Orthodoxy and piety, and save our souls.",0
4307,363,102491,1,2,"O divinely-chosen Hierarch of Christ, Ioasaph, |from childhood you were an extraordinary man of prayer. |By your pious life, you appeared as a rule of faith and an example of mercy; |and to those who come to you with faith, you gush forth abundant healing. |Pray to Christ God that He may confirm our land in Orthodoxy, peace and piety, and save our souls.",0
4308,363,102491,2,8,"Who can tell of the various struggles of your life?| Who can count the various mercies of God which you manifested? |Knowing well your boldness before the Most Pure Theotokos and the all-generous God, we call upon you with compunctionate hearts:| ""Do not deprive us of your help and intercession, O Hierarch of Christ and wonderworker Ioasaph."" ",0
4309,447,103021,1,3,"Your holy martyr Oprea, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4310,68,149004,1,1,"By sharing in the ways of the Apostles,| you became a successor to their throne.|Through the practice of virtue,|you found the way to divine contemplation, O inspired one of God;|by teaching the word of truth without error,|you defended the Faith, even to the shedding of your blood.|Hieromartyr John entreat Christ God to save our souls.",0
4311,712,103023,1,4,"Your holy martyrs, O Lord,|through their sufferings have received their incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4312,1849,103023,2,4,"Those who renounced the perishing comforts of this world,|preferring the eternal things of Heaven,|were incorrupt after death and rose from the dead|and buried the snares of the devils!|O Faithful, let us then honor them, singing a hymn of praise to Christ!",0
4313,400,103049,1,3,"Your holy martyrs Syncletica and her daughters, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4314,480,103057,1,4,"Your holy martyr Anastasius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4315,447,103062,1,3,"Your holy martyr Lupus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4316,285,103898,1,4,"By sharing in the ways of the Apostles,|you became a successor to their throne.|Through the practice of virtue, you found the way to divine contemplation,|O inspired one of God;|by teaching the word of truth without error,|you defended the Faith, even to the shedding of your blood.|Hieromartyr Neophytus entreat Christ God to save our souls.",0
4317,461,103103,1,4,"Your holy martyrs, O Lord,|through their sufferings have received an incorruptible crown from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4318,447,103116,1,3,"Your holy martyr Eutropia, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4319,447,103117,1,3,"Your holy martyr Anastasia, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4320,447,103140,1,4,"Your Martyr Hermenegild, O Lord, | through his suffering received an incorruptible crown from You, our 
God; | for possessed of Your strength, he laid low the tyrants |and shattered the powerless boldness of 
the demons. | By his supplications, save our souls.",0
4321,447,206382,1,3,"Your holy martyr Theodotus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4322,447,103256,1,3,"Your holy martyr Alexander, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4323,447,103257,1,3,"Your holy martyr Anthony, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4324,12,103259,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Eustolia your spirit rejoices with the Angels.",0
4325,1,103259,2,2,"<em>(Podoben: &ldquo;Having received the grace...&ldquo;)</em><br>
Because of your love of God you forsook a bed for rest, O Mother Eustolia,| you illumined your soul with fasting, thoroughly vanquishing your enemies;| but by your intercessions destroy the evil designs of our adversaries. ",0
4326,12,101345,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Isidora your spirit rejoices with the Angels.",0
4327,12,100191,1,4,"O handmaiden of the Word of God, |who equaled the first-called Apostle Andrew in preaching, |and emulated the other Apostles; |enlightener of Iberia and lyre of the Holy Spirit, |Holy equal of the Apostles Nina, pray to Christ God for the salvation of our souls.",0
4328,12,103809,1,8,"In you the image was preserved with exactness, O Mothers, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mothers Salome and Perozhavra your spirits rejoice with the Angels.",0
4329,12,100494,1,1,"Having shone as a heavenly star in the west, |you were honored to accept the Orthodox Faith, |and you were brought to the Russian land as a blessed fruit, |O Holy Right-believing Princess Anna, |and you loved Christ with all your heart, keeping His commandments and laws; | therefore, as we celebrate your holy memory today, |we receive the forgiveness of our sins, by your prayers.",0
4330,12,100550,1,8,"In you the image was preserved with exactness, O Mothers, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mothers Mariamne and Perozhavra your spirits rejoice with the Angels.",0
4331,12,100776,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Anastasia your spirit rejoices with the Angels.",0
4332,12,205351,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Endellion your spirit rejoices with the Angels.",0
4333,12,101346,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Thais your spirit rejoices with the Angels.",0
4692,1151,101439,2,8,"From your youth, like an Angel, you served the Lord, |Who shone forth to the world from the Holy Virgin, O blessed one,| and by His power, you made the desert a city;| for there you gathered a multitude of disciples, enlightening them with your God-inspired teaching. |Therefore, we cry to you: &ldquo;Hail, Father Cornelius, divine adornment of monks.&rdquo;",0
4335,12,103847,1,4,"O handmaiden of the Word of God, |who equaled the first-called Apostle Andrew in preaching, |and emulated the other Apostles; |enlightener of Iberia and lyre of the Holy Spirit, |Holy equal of the Apostles Nina, pray to Christ God for the salvation of our souls.",0
4336,12,101863,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Angelina your spirit rejoices with the Angels.",0
4337,12,205404,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Xenia your spirit rejoices with the Angels.",0
4338,12,108065,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Elena your spirit rejoices with the Angels.",0
4339,12,108928,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Eupraxia your spirit rejoices with the Angels.",0
4340,1,103260,2,2,"<em>(Podoben: &ldquo;Having received the grace...&ldquo;)</em><br>
Because of your love of God you forsook a bed for rest, O Mother Sopatra,| you illumined your soul
with fasting, thoroughly vanquishing your enemies;| but by your intercessions destroy the evil designs of our adversaries. ",0
4341,12,103260,1,8,"In you the image was preserved with exactness, O Mother, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Mother Sopatra your spirit rejoices with the Angels.",0
4342,447,103276,1,3,"Your holy martyr George, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4343,447,103280,1,3,"Your holy martyr Stephanida, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4344,447,103284,1,3,"Your holy martyr Stephen, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4345,447,206386,1,3,"Your holy martyr Manetha, O Lord,|through her sufferings has received an incorruptible crown from You, our God.|For having Your strength, she laid low her adversaries,|and shattered the powerless boldness of demons.|Through her intercessions, save our souls!",0
4346,12,103300,1,8,"In you the image was preserved with exactness, O Father, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Philip your spirit rejoices with the Angels.",0
4347,6,103300,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Having divinely armed yourself with the purity of your soul, |and firmly grasping unceasing prayer as a spear, you pierced the armies of demons. |O our Father Philip, pray unceasingly for us all.",0
4348,447,103310,1,3,"Your holy martyr Dēmḗtrios, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4349,363,103314,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Fulvianus,|entreat Christ our God|that our souls may be saved.",0
4350,12,108076,1,8,"In you the image was preserved with exactness, O Father, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Sergius your spirit rejoices with the Angels.",0
4351,6,108076,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Having divinely armed yourself with the purity of your soul, |and firmly grasping unceasing prayer as a spear, you pierced the armies of demons. |O our Father Sergius, pray unceasingly for us all.",0
4352,561,205397,1,4,"By sharing in the ways of the Apostles,|you became a successor to their throne.|Through the practice of virtue,|you found the way to divine contemplation, O inspired one of God;|by teaching the word of truth without error,|you defended the Faith, even to the shedding of your blood.|Hieromartyr Hypatius, entreat Christ God to save our souls.",0
4353,288,103318,1,4,"Your holy martyr Gobron and his companions, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4354,447,206390,1,3,"Your holy martyr Barulas, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4355,447,205396,1,3,"Your holy martyr Anastasius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4356,289,103333,1,4,"Your holy martyr Azes and his companions, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4357,447,103335,1,3,"Your holy martyr Heliodorus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4358,447,103343,1,3,"Your holy martyr Dasius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4359,447,103363,1,8,"Elevating your mind to God and desiring to live together with the Angels, |you forsook the perishable glory of the earth, O blessed one. |You laid down your life for your people, and received a crown for your labors. |O divinely-wise Michael, pray to Christ God for those who lovingly honor your holy memory.",0
4360,447,103369,1,3,"Your holy martyr Procopius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4361,447,103370,1,3,"Your holy martyr Menignus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4362,6,103371,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Having divinely armed yourself with the purity of your soul, |and firmly grasping unceasing prayer as a spear, you pierced the armies of demons. |O our Father Agabbas, pray unceasingly for us all.",0
4363,12,103371,1,8,"In you the image was preserved with exactness, O Father, |for taking up your cross, you followed after Christ. |By so doing, you taught us to disregard the flesh, for it passes away, |but to care instead for the soul, since it is immortal. |Therefore, most venerable Father Agabbas your spirit rejoices with the Angels.",0
4364,447,103380,1,3,"Your holy martyr Theodore, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4365,447,103384,1,3,"Your holy martyr Mercurius, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4366,461,103386,1,4,"Your holy martyrs, O Lord,|through their sufferings have received an incorruptible crown from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4367,316,103421,1,4,"Your lamb Anna calls out to You, O Jesus, in a loud voice: | &ldquo;I love You, my Bridegroom, and in seeking You I endure suffering. | In Baptism I was crucified so that I might reign in You, | and I died so that I might live with You. | Accept me as a pure sacrifice, | for I have offered myself in love.&rdquo; | Through her prayers, save our souls, since You are merciful.",0
4368,972,103421,2,2,"As a venerable and proven ascetic, as an honorable and renowned martyr, |and as a model of the desert life, O most exalted Anna,| we sing hymns of praise to you, |for you have trampled upon serpents. ",0
4369,321,103425,1,4,"Your holy martyr Timothy and his companions, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4370,447,108030,1,3,"Your holy martyr Hristo, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4371,447,103445,1,3,"Your holy martyr Valerian, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4372,447,103446,1,3,"Your holy martyr Phaedrus, O Lord,|through his sufferings has received an incorruptible crown from You, our God.|For having Your strength, he laid low his adversaries,|and shattered the powerless boldness of demons.|Through his intercessions, save our souls!",0
4373,916,103907,1,4,"Andrew, first-called of the Apostles|and brother of the foremost disciple,|entreat the Master of all|to grant peace to the world|and to our souls great mercy.",0
4374,1474,103907,2,2,"Let us praise Andrew, the herald of God,|the namesake of courage,|the first-called of the Savior&rsquo;s disciples|and the brother of Peter.|As he once called to his brother, he now cries out to us:|&ldquo;Come, for we have found the One whom the world desires!&rdquo;",0
4375,829,205451,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Samuel,|entreat Christ our God|that our souls may be saved.",0
4376,922,205466,1,4,"In truth you were revealed to your flock as a rule of faith,|an image of humility and a teacher of abstinence;|your humility exalted you;|your poverty enriched you.|Hierarch Father Peter,|entreat Christ our God|that our souls may be saved.",0
4377,1337,100100,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Micah.",0
4378,1628,100136,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Shemaiah.


 ",0
4379,1628,100410,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophetess Anna.


 ",0
4380,1628,100412,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Azariah.


 ",0
4381,1628,100463,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Zachariah.


 ",0
4382,1628,100945,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Joad.


 ",0
4383,1628,102064,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Ezekiel.


 ",0
4384,1628,102296,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Micah.


 ",0
4386,1628,102696,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Jonah.


 ",0
4387,1628,102745,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Baruch.


 ",0
4388,1628,103289,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophet Ahijah.",0
4389,1628,103507,2,4,"<em>(Podoben: &ldquo;Today You have shown forth...&rdquo;)</em><br>Enlightened by the Spirit, your pure heart became the dwelling place of most splendid prophecy;|for you saw things far off as if they were near. |Therefore, we honor you, blessed and glorious Prophetess Hannah.",0
4390,21,103687,1,4,"O God of our Fathers,| always dealing with us according to Your kindness, |do not withdraw Your mercy from us, |but through their prayers, |direct our lives in peace.",0
4392,1151,103703,2,1,"<p>Forsaking the world in your youth, |you left your parental home with their blessing and entered Tazlău<sup>2</sup> Monastery to serve in the house of the Lord,| where you made yourself an accomplished monk and then went to the hermitage, |making yourself a chosen vessel of the Spirit. |Therefore, we cry out to you: |""Rejoice, Holy Father Kyriakos, adornment of Moldova and boast of hesychasts.""</p>
<hr>
<sup>1</sup> Tahz-LAZLAHL-wee.<br>
<sup>2</sup> Tahz-LAH-oo. ",0
4394,6,100142,2,2,"<em>(Podoben: &ldquo;Seeking the Highest...&rdquo;)</em><br>
Having divinely armed thyself with the purity of thy soul |and firmly grasping unceasing prayer as a
spear,| thou, our Father Marcian, have slain the armies of the demons.| Therefore, pray unceasingly for us all.",0
4395,12,100147,1,8,"O guide of Orthodoxy, teacher of piety and purity,|ascetic of Vysha, divinely wise and holy hierarch Theophan: |By your writings you explained the Word of God, | and showed the way of salvation unto all the faithful.|Entreat Christ God that our souls may be saved.",0
