scriptureId,scriptureIndex,scriptureTestament,scriptureBook,scriptureVerse,scriptureText
241,241,0,Matt,9006,"But that you may know that the Son of Man has power on earth to forgive sins&rdquo; &ndash; then He said to the paralytic, &ldquo;Arise, take up your bed, and go to your house.&rdquo;"
242,242,0,Matt,9007,And he arose and departed to his house.
243,243,0,Matt,9008,"Now when the multitudes saw it, they marveled and glorified God, who had given such power to men."
244,244,0,Matt,9009,"As Jesus passed on from there, He saw a man named Matthew sitting at the tax office. And He said to him, &ldquo;Follow Me.&rdquo; So he arose and followed Him."
245,245,0,Matt,9010,"Now it happened, as Jesus sat at the table in the house, that behold, many tax collectors and sinners came and sat down with Him and His disciples."
246,246,0,Matt,9011,"And when the Pharisees saw it, they said to His disciples, &ldquo;Why does your Teacher eat with tax collectors and sinners?&rdquo;"
247,247,0,Matt,9012,"When Jesus heard that, He said to them, &ldquo;Those who are well have no need of a physician, but those who are sick."
248,248,0,Matt,9013,"But go and learn what this means: &lsquo;I desire mercy and not sacrifice.&rsquo; For I did not come to call the righteous, but sinners, to repentance.&rdquo; "
249,249,0,Matt,9014,"Then the disciples of John came to Him, saying, &ldquo;Why do we and the Pharisees fast often, but Your disciples do not fast?&rdquo;"
250,250,0,Matt,9015,"And Jesus said to them, &ldquo;Can the friends of the bridegroom mourn as long as the bridegroom is with them? But the days will come when the bridegroom will be taken away from them, and then they will fast."
251,251,0,Matt,9016,"No one puts a piece of unshrunk cloth on an old garment; for the patch pulls away from the garment, and the tear is made worse."
252,252,0,Matt,9017,"Nor do they put new wine into old wineskins, or else the wineskins break, the wine is spilled, and the wineskins are ruined. But they put new wine into new wineskins, and both are preserved.&rdquo;"
253,253,0,Matt,9018,"While He spoke these things to them, behold, a ruler came and worshiped Him, saying, &ldquo;My daughter has just died, but come and lay Your hand on her and she will live.&rdquo;"
254,254,0,Matt,9019,"So Jesus arose and followed him, and so did His disciples."
255,255,0,Matt,9020,"And suddenly, a woman who had a flow of blood for twelve years came from behind and touched the hem of His garment."
256,256,0,Matt,9021,"For she said to herself, &ldquo;If only I may touch His garment, I shall be made well.&rdquo;"
257,257,0,Matt,9022,"But Jesus turned around, and when He saw her He said, &ldquo;Be of good cheer, daughter; your faith has made you well.&rdquo; And the woman was made well from that hour."
258,258,0,Matt,9023,"When Jesus came into the ruler&rsquo;s house, and saw the flute players and the noisy crowd wailing,"
259,259,0,Matt,9024,"He said to them, &ldquo;Make room, for the girl is not dead, but sleeping.&rdquo; And they ridiculed Him."
260,260,0,Matt,9025,"But when the crowd was put outside, He went in and took her by the hand, and the girl arose."
261,261,0,Matt,9026,And the report of this went out into all that land.
262,262,0,Matt,9027,"When Jesus departed from there, two blind men followed Him, crying out and saying, &ldquo;Son of David, have mercy on us!&rdquo;"
263,263,0,Matt,9028,"And when He had come into the house, the blind men came to Him. And Jesus said to them, &ldquo;Do you believe that I am able to do this?&rdquo; They said to Him, &ldquo;Yes, Lord.&rdquo;"
264,264,0,Matt,9029,"Then He touched their eyes, saying, &ldquo;According to your faith let it be to you.&rdquo;"
265,265,0,Matt,9030,"And their eyes were opened. And Jesus sternly warned them, saying, &ldquo;See that no one knows it.&rdquo;"
266,266,0,Matt,9031,"But when they had departed, they spread the news about Him in all that country."
267,267,0,Matt,9032,"As they went out, behold, they brought to Him a man, mute and demon-possessed."
268,268,0,Matt,9033,"And when the demon was cast out, the mute spoke. And the multitudes marveled, saying, &ldquo;It was never seen like this in Israel!&rdquo;"
269,269,0,Matt,9034,"But the Pharisees said, &ldquo;He casts out demons by the ruler of the demons.&rdquo;"
270,270,0,Matt,9035,"Then Jesus went about all the cities and villages, teaching in their synagogues, preaching the gospel of the kingdom, and healing every sickness and every disease among the people. "
271,271,0,Matt,9036,"But when He saw the multitudes, He was moved with compassion for them, because they were weary and scattered, like sheep having no shepherd."
272,272,0,Matt,9037,"Then He said to His disciples, &ldquo;The harvest truly is plentiful, but the laborers are few."
273,273,0,Matt,9038,"Therefore pray the Lord of the harvest to send out laborers into His harvest.&rdquo;"
274,274,0,Matt,10001,"And when He had called His twelve disciples to Him, He gave them power over unclean spirits, to cast them out, and to heal all kinds of sickness and all kinds of disease."
275,275,0,Matt,10002,"Now the names of the twelve apostles are these: first, Simon, who is called Peter, and Andrew his brother; James the son of Zebedee, and John his brother;"
276,276,0,Matt,10003,"Philip and Bartholomew; Thomas and Matthew the tax collector; James the son of Alphaeus, and Lebbaeus, whose surname was Thaddaeus;"
277,277,0,Matt,10004,"Simon the Cananite, and Judas Iscariot, who also betrayed Him."
278,278,0,Matt,10005,"These twelve Jesus sent out and commanded them, saying: &ldquo;Do not go into the way of the Gentiles, and do not enter a city of the Samaritans."
279,279,0,Matt,10006,But go rather to the lost sheep of the house of Israel.
280,280,0,Matt,10007,"And as you go, preach, saying, &lsquo;The kingdom of heaven is at hand.&rsquo;"
281,281,0,Matt,10008,"Heal the sick, cleanse the lepers, raise the dead, cast out demons. Freely you have received, freely give."
282,282,0,Matt,10009,"Provide neither gold nor silver nor copper in your money belts,"
283,283,0,Matt,10010,"nor bag for your journey, nor two tunics, nor sandals, nor staffs; for a worker is worthy of his food."
284,284,0,Matt,10011,"Now whatever city or town you enter, inquire who in it is worthy, and stay there till you go out."
285,285,0,Matt,10012,"And when you go into a household, greet it."
286,286,0,Matt,10013,"If the household is worthy, let your peace come upon it. But if it is not worthy, let your peace return to you."
287,287,0,Matt,10014,"And whoever will not receive you nor hear your words, when you depart from that house or city, shake off the dust from your feet."
288,288,0,Matt,10015,"Assuredly, I say to you, it will be more tolerable for the land of Sodom and Gomorrah in the day of judgment than for that city!"
289,289,0,Matt,10016,"Behold, I send you out as sheep in the midst of wolves. Therefore be wise as serpents and harmless as doves."
290,290,0,Matt,10017,"But beware of men, for they will deliver you up to councils and scourge you in their synagogues."
291,291,0,Matt,10018,"You will be brought before governors and kings for My sake, as a testimony to them and to the Gentiles."
292,292,0,Matt,10019,"But when they deliver you up, do not worry about how or what you should speak. For it will be given to you in that hour what you should speak;"
293,293,0,Matt,10020,"for it is not you who speak, but the Spirit of your Father who speaks in you."
294,294,0,Matt,10021,"Now brother will deliver up brother to death, and a father his child; and children will rise up against parents and cause them to be put to death."
295,295,0,Matt,10022,"And you will be hated by all for My name&rsquo;s sake. But he who endures to the end will be saved."
296,296,0,Matt,10023,"When they persecute you in this city, flee to another. For assuredly, I say to you, you will not have gone through the cities of Israel before the Son of Man comes."
297,297,0,Matt,10024,"A disciple is not above his teacher, nor a servant above his master."
298,298,0,Matt,10025,"It is enough for a disciple that he be like his teacher, and a servant like his master. If they have called the master of the house Beelzebub, how much more will they call those of his household!"
299,299,0,Matt,10026,"Therefore do not fear them. For there is nothing covered that will not be revealed, and hidden that will not be known."
300,300,0,Matt,10027,"Whatever I tell you in the dark, speak in the light; and what you hear in the ear, preach on the housetops."
301,301,0,Matt,10028,And do not fear those who kill the body but cannot kill the soul. But rather fear Him who is able to destroy both soul and body in hell.
302,302,0,Matt,10029,"Are not two sparrows sold for a copper coin? And not one of them falls to the ground apart from your Father&rsquo;s will."
303,303,0,Matt,10030,But the very hairs of your head are all numbered.
304,304,0,Matt,10031,"Do not fear therefore; you are of more value than many sparrows."
305,305,0,Matt,10032,"Therefore whoever confesses Me before men, him I will also confess before My Father who is in heaven."
306,306,0,Matt,10033,"But whoever denies Me before men, him I will also deny before My Father who is in heaven."
307,307,0,Matt,10034,Do not think that I came to bring peace on earth. I did not come to bring peace but a sword.
308,308,0,Matt,10035,"For I have come to &lsquo;set a man against his father, a daughter against her mother, and a daughter-in-law against her mother-in-law&rsquo;;"
309,309,0,Matt,10036,"and &lsquo;a man&rsquo;s enemies will be those of his own household.&rsquo; "
310,310,0,Matt,10037,He who loves father or mother more than Me is not worthy of Me. And he who loves son or daughter more than Me is not worthy of Me.
311,311,0,Matt,10038,And he who does not take his cross and follow after Me is not worthy of Me.
312,312,0,Matt,10039,"He who finds his life will lose it, and he who loses his life for My sake will find it."
313,313,0,Matt,10040,"He who receives you receives Me, and he who receives Me receives Him who sent Me."
314,314,0,Matt,10041,"He who receives a prophet in the name of a prophet shall receive a prophet&rsquo;s reward. And he who receives a righteous man in the name of a righteous man shall receive a righteous man&rsquo;s reward."
315,315,0,Matt,10042,"And whoever gives one of these little ones only a cup of cold water in the name of a disciple, assuredly, I say to you, he shall by no means lose his reward.&rdquo;"
316,316,0,Matt,11001,"Now it came to pass, when Jesus finished commanding His twelve disciples, that He departed from there to teach and to preach in their cities."
317,317,0,Matt,11002,"And when John had heard in prison about the works of Christ, he sent two of his disciples"
318,318,0,Matt,11003,"and said to Him, &ldquo;Are You the Coming One, or do we look for another?&rdquo;"
319,319,0,Matt,11004,"Jesus answered and said to them, &ldquo;Go and tell John the things which you hear and see:"
320,320,0,Matt,11005,"The blind see and the lame walk; the lepers are cleansed and the deaf hear; the dead are raised up and the poor have the gospel preached to them."
